city,latitude,longitude,forecast_time,temperature_c,humidity_pct
Telavi,41.6132,43.1761,2027-06-16T06:00:00+00:00,13.31,49.76
Telavi,42.5071,44.4604,2027-06-16T07:00:00+00:00,-1.74,28.43
Batumi,42.7883,41.8184,2027-06-16T08:00:00+00:00,28.54,28.83
Batumi,41.2264,43.1761,2027-06-16T09:00:00+00:00,18.17,79.18
Tbilisi,42.0619,42.7752,2027-06-16T10:00:00+00:00,25.08,51.32
Tbilisi,41.0523,42.8738,2027-06-16T11:00:00+00:00,21.1,71.36
Batumi,42.593,44.6684,2027-06-16T12:00:00+00:00,21.08,77.7
Telavi,41.9699,44.3079,2027-06-16T13:00:00+00:00,29.23,74.96
Telavi,42.9319,45.5835,2027-06-16T14:00:00+00:00,34.77,39.02
Kutaisi,42.6099,45.2294,2027-06-16T15:00:00+00:00,13.72,84.77
Batumi,42.9385,45.9801,2027-06-16T16:00:00+00:00,24.99,68.8
Kutaisi,41.7371,42.4105,2027-06-16T17:00:00+00:00,19.71,22.5
Kutaisi,41.9166,42.6188,2027-06-16T18:00:00+00:00,9.81,89.54
Batumi,41.9812,45.7489,2027-06-16T19:00:00+00:00,5.68,72.24
Kutaisi,41.7139,44.6628,2027-06-16T20:00:00+00:00,23.38,65.81
Telavi,42.8845,45.6976,2027-06-16T21:00:00+00:00,21.92,34.74
Kutaisi,42.3797,45.8578,2027-06-16T22:00:00+00:00,-4.87,83.33
Kutaisi,41.0528,43.8265,2027-06-16T23:00:00+00:00,8.66,35.11
Tbilisi,42.3717,41.8027,2027-06-17T00:00:00+00:00,32.14,52.91
Batumi,41.9496,43.8589,2027-06-17T01:00:00+00:00,21.89,81.65
Telavi,41.1204,44.5869,2027-06-17T02:00:00+00:00,18.24,39.09
Batumi,42.4708,44.2256,2027-06-17T03:00:00+00:00,12.06,48.22
Batumi,41.8195,43.1183,2027-06-17T04:00:00+00:00,19.41,22.18
Batumi,42.5557,43.1759,2027-06-17T05:00:00+00:00,30.01,38.49
Batumi,42.2828,44.8514,2027-06-17T06:00:00+00:00,33.5,76.28
Kutaisi,41.3931,42.8018,2027-06-17T07:00:00+00:00,-2.73,53.74
Telavi,42.6039,43.1618,2027-06-17T08:00:00+00:00,3.96,54.7
Telavi,42.3615,42.2802,2027-06-17T09:00:00+00:00,6.13,27.43
Kutaisi,42.1285,41.3231,2027-06-17T10:00:00+00:00,-0.53,33.51
Telavi,42.1639,41.1085,2027-06-17T11:00:00+00:00,28.45,52.95
Batumi,41.6862,41.8797,2027-06-17T12:00:00+00:00,-3.56,47.17
Tbilisi,41.6974,44.0652,2027-06-17T13:00:00+00:00,16.21,53.63
Batumi,41.4163,43.3912,2027-06-17T14:00:00+00:00,-3.16,56.67
Batumi,41.4315,45.2498,2027-06-17T15:00:00+00:00,7.31,71.59
Tbilisi,41.2828,45.7347,2027-06-17T16:00:00+00:00,14.21,36.22
Telavi,42.1484,44.5805,2027-06-17T17:00:00+00:00,25.32,39.51
Kutaisi,41.1953,41.0189,2027-06-17T18:00:00+00:00,22.87,67.09
Kutaisi,42.8153,44.0659,2027-06-17T19:00:00+00:00,-0.28,68.6
Kutaisi,41.8411,42.3142,2027-06-17T20:00:00+00:00,4.89,89.36
Batumi,42.1066,45.9675,2027-06-17T21:00:00+00:00,31.23,38.42
Kutaisi,42.1802,41.4794,2027-06-17T22:00:00+00:00,-1.72,30.16
Batumi,42.6528,43.8144,2027-06-17T23:00:00+00:00,31.24,88.7
Kutaisi,42.2055,42.9239,2027-06-18T00:00:00+00:00,12.29,50.29
Kutaisi,41.3084,43.8698,2027-06-18T01:00:00+00:00,32.09,77.9
Batumi,42.442,42.7862,2027-06-18T02:00:00+00:00,29.47,72.21
Kutaisi,42.7732,43.6495,2027-06-18T03:00:00+00:00,7.0,36.96
Telavi,41.4826,44.139,2027-06-18T04:00:00+00:00,20.2,42.72
Batumi,41.0195,45.9057,2027-06-18T05:00:00+00:00,2.17,51.4
Batumi,42.3676,41.3966,2027-06-18T06:00:00+00:00,13.16,34.3
Tbilisi,41.8021,42.7887,2027-06-18T07:00:00+00:00,32.95,43.1
Batumi,41.3159,43.2176,2027-06-18T08:00:00+00:00,19.25,39.45
Kutaisi,42.3511,44.5148,2027-06-18T09:00:00+00:00,4.84,52.61
Telavi,42.9083,44.5935,2027-06-18T10:00:00+00:00,25.49,54.12
Batumi,42.4676,45.3984,2027-06-18T11:00:00+00:00,16.06,78.25
Tbilisi,42.6027,45.2752,2027-06-18T12:00:00+00:00,33.7,50.97
Telavi,41.9603,43.4893,2027-06-18T13:00:00+00:00,16.53,84.35
Tbilisi,41.104,41.0901,2027-06-18T14:00:00+00:00,10.18,81.04
Batumi,42.1936,45.331,2027-06-18T15:00:00+00:00,33.29,46.66
Batumi,42.6697,42.4085,2027-06-18T16:00:00+00:00,24.75,54.03
Tbilisi,42.3314,41.251,2027-06-18T17:00:00+00:00,-4.27,21.41
Tbilisi,42.4087,41.0398,2027-06-18T18:00:00+00:00,27.23,59.67
Batumi,42.1903,45.0224,2027-06-18T19:00:00+00:00,4.97,68.19
Telavi,41.1125,45.6295,2027-06-18T20:00:00+00:00,11.89,50.65
Tbilisi,41.5822,42.9783,2027-06-18T21:00:00+00:00,27.01,42.25
Tbilisi,42.1649,42.8502,2027-06-18T22:00:00+00:00,31.11,66.32
Tbilisi,42.7645,44.5964,2027-06-18T23:00:00+00:00,15.45,45.86
Telavi,42.6867,45.772,2027-06-19T00:00:00+00:00,-1.33,35.32
Tbilisi,42.3888,44.6195,2027-06-19T01:00:00+00:00,23.63,89.1
Telavi,41.5505,41.9528,2027-06-19T02:00:00+00:00,31.21,51.57
Telavi,42.9031,45.0095,2027-06-19T03:00:00+00:00,34.96,20.48
Tbilisi,42.4113,44.501,2027-06-19T04:00:00+00:00,34.91,88.28
Batumi,41.9063,42.1802,2027-06-19T05:00:00+00:00,18.82,76.79
Tbilisi,41.1669,45.4282,2027-06-19T06:00:00+00:00,-4.77,66.24
Kutaisi,42.1314,43.0687,2027-06-19T07:00:00+00:00,-1.93,75.92
Batumi,42.8387,41.7965,2027-06-19T08:00:00+00:00,24.04,82.75
Tbilisi,42.9657,43.0796,2027-06-19T09:00:00+00:00,3.35,46.69
Kutaisi,42.693,43.9678,2027-06-19T10:00:00+00:00,32.06,23.71
Kutaisi,42.7103,45.8792,2027-06-19T11:00:00+00:00,5.83,43.9
Tbilisi,42.6691,45.1434,2027-06-19T12:00:00+00:00,-1.66,78.1
Tbilisi,42.9878,41.1627,2027-06-19T13:00:00+00:00,7.11,23.68
Kutaisi,42.4927,45.6136,2027-06-19T14:00:00+00:00,23.31,60.05
Kutaisi,42.2225,45.5566,2027-06-19T15:00:00+00:00,33.48,76.89
Telavi,41.1162,45.8206,2027-06-19T16:00:00+00:00,14.28,62.03
Batumi,42.5977,44.5139,2027-06-19T17:00:00+00:00,5.96,84.89
Telavi,42.9934,44.0348,2027-06-19T18:00:00+00:00,11.69,79.31
Kutaisi,42.8255,45.2134,2027-06-19T19:00:00+00:00,8.29,30.48
Telavi,41.6999,45.187,2027-06-19T20:00:00+00:00,1.77,41.67
Kutaisi,42.5142,42.934,2027-06-19T21:00:00+00:00,30.07,66.4
Telavi,42.5137,44.9018,2027-06-19T22:00:00+00:00,25.4,43.63
Kutaisi,42.7596,44.6937,2027-06-19T23:00:00+00:00,1.37,74.4
Tbilisi,42.5867,42.5005,2027-06-20T00:00:00+00:00,17.32,75.21
Telavi,41.111,45.8225,2027-06-20T01:00:00+00:00,-4.16,25.29
Telavi,42.3423,45.314,2027-06-20T02:00:00+00:00,9.16,54.31
Batumi,41.803,44.6901,2027-06-20T03:00:00+00:00,10.26,87.02
Tbilisi,41.5253,44.6706,2027-06-20T04:00:00+00:00,-1.34,40.93
Kutaisi,42.4932,44.1207,2027-06-20T05:00:00+00:00,31.97,73.6
Telavi,41.9874,44.1458,2027-06-20T06:00:00+00:00,16.2,24.24
Kutaisi,42.6961,41.324,2027-06-20T07:00:00+00:00,27.77,35.91
Telavi,42.9589,45.4099,2027-06-20T08:00:00+00:00,11.43,37.64
Telavi,41.086,41.7149,2027-06-20T09:00:00+00:00,-2.49,70.79
Tbilisi,41.5896,45.3705,2027-06-20T10:00:00+00:00,32.08,51.17
Telavi,42.3189,41.393,2027-06-20T11:00:00+00:00,21.14,23.09
Tbilisi,42.8033,42.0998,2027-06-20T12:00:00+00:00,9.4,53.07
Batumi,42.1919,44.2528,2027-06-20T13:00:00+00:00,13.7,48.78
Tbilisi,42.3663,42.5644,2027-06-20T14:00:00+00:00,-0.14,52.13
Tbilisi,41.6449,41.1465,2027-06-20T15:00:00+00:00,14.77,20.97
Telavi,41.6957,45.8077,2027-06-20T16:00:00+00:00,23.41,57.58
Tbilisi,41.0109,43.2439,2027-06-20T17:00:00+00:00,13.93,37.53
Kutaisi,42.9478,42.8129,2027-06-20T18:00:00+00:00,12.47,57.06
Telavi,42.842,43.4111,2027-06-20T19:00:00+00:00,-3.17,49.95
Batumi,42.3761,44.0206,2027-06-20T20:00:00+00:00,1.37,77.93
Batumi,41.5988,45.3207,2027-06-20T21:00:00+00:00,5.36,20.75
Batumi,41.2215,41.7922,2027-06-20T22:00:00+00:00,33.08,72.17
Telavi,42.0695,41.9814,2027-06-20T23:00:00+00:00,33.15,52.47
Kutaisi,42.5703,41.2719,2027-06-21T00:00:00+00:00,15.96,60.34
Batumi,42.3739,41.2247,2027-06-21T01:00:00+00:00,18.72,76.59
Kutaisi,42.3761,44.1403,2027-06-21T02:00:00+00:00,25.93,61.36
Tbilisi,41.1812,44.3559,2027-06-21T03:00:00+00:00,1.61,72.87
Batumi,41.1217,42.0809,2027-06-21T04:00:00+00:00,-1.16,21.02
Tbilisi,41.2974,43.4544,2027-06-21T05:00:00+00:00,21.33,75.45
Telavi,42.75,41.842,2027-06-21T06:00:00+00:00,-3.11,65.76
Batumi,41.9154,42.1324,2027-06-21T07:00:00+00:00,9.87,43.59
Kutaisi,42.77,44.1137,2027-06-21T08:00:00+00:00,7.72,47.4
Telavi,42.5066,43.178,2027-06-21T09:00:00+00:00,11.53,88.78
Telavi,42.7519,45.8414,2027-06-21T10:00:00+00:00,16.67,47.76
Batumi,41.7715,45.9344,2027-06-21T11:00:00+00:00,0.31,45.18
Telavi,42.0269,41.94,2027-06-21T12:00:00+00:00,0.77,24.24
Batumi,41.3556,45.3655,2027-06-21T13:00:00+00:00,9.38,76.36
Tbilisi,41.7744,42.3412,2027-06-21T14:00:00+00:00,19.5,59.14
Telavi,42.6388,45.1118,2027-06-21T15:00:00+00:00,31.24,80.35
Telavi,42.8227,45.0861,2027-06-21T16:00:00+00:00,16.43,34.01
Kutaisi,42.7841,44.7733,2027-06-21T17:00:00+00:00,34.29,64.78
Telavi,41.779,43.6996,2027-06-21T18:00:00+00:00,15.61,89.46
Batumi,42.7033,44.7762,2027-06-21T19:00:00+00:00,26.6,36.2
Tbilisi,42.5129,42.3833,2027-06-21T20:00:00+00:00,-2.52,69.11
Kutaisi,42.6731,44.5728,2027-06-21T21:00:00+00:00,-4.95,57.36
Telavi,42.7752,42.9191,2027-06-21T22:00:00+00:00,17.61,79.44
Batumi,41.9406,44.1191,2027-06-21T23:00:00+00:00,-4.79,39.79
Tbilisi,42.2709,45.7361,2027-06-22T00:00:00+00:00,24.9,77.5
Tbilisi,41.5256,41.0738,2027-06-22T01:00:00+00:00,14.54,57.08
Tbilisi,41.3196,43.2772,2027-06-22T02:00:00+00:00,5.52,27.95
Batumi,41.0088,45.7202,2027-06-22T03:00:00+00:00,-3.09,84.48
Tbilisi,42.7942,41.5913,2027-06-22T04:00:00+00:00,19.93,84.93
Kutaisi,42.8311,42.642,2027-06-22T05:00:00+00:00,14.29,83.2
Tbilisi,42.0839,41.8997,2027-06-22T06:00:00+00:00,7.3,46.8
Batumi,42.0027,44.9203,2027-06-22T07:00:00+00:00,12.78,44.11
Batumi,41.3676,42.8523,2027-06-22T08:00:00+00:00,0.6,57.54
Tbilisi,41.6392,42.849,2027-06-22T09:00:00+00:00,-2.76,33.2
Batumi,41.5058,41.4031,2027-06-22T10:00:00+00:00,27.04,58.7
Telavi,42.345,45.9015,2027-06-22T11:00:00+00:00,8.82,70.37
Tbilisi,41.4165,45.3273,2027-06-22T12:00:00+00:00,24.85,28.43
Kutaisi,41.1756,41.1226,2027-06-22T13:00:00+00:00,24.95,77.52
Tbilisi,41.2544,45.8389,2027-06-22T14:00:00+00:00,32.45,20.23
Kutaisi,42.2639,41.2086,2027-06-22T15:00:00+00:00,5.99,88.42
Tbilisi,41.6624,43.9024,2027-06-22T16:00:00+00:00,31.57,34.9
Batumi,41.9456,44.5008,2027-06-22T17:00:00+00:00,0.82,74.2
Kutaisi,41.8961,43.5546,2027-06-22T18:00:00+00:00,28.49,34.21
Batumi,42.3488,41.8908,2027-06-22T19:00:00+00:00,3.15,23.39
Tbilisi,41.7339,41.9935,2027-06-22T20:00:00+00:00,27.45,50.73
Batumi,41.6033,45.0651,2027-06-22T21:00:00+00:00,-0.08,53.4
Kutaisi,42.2313,41.6845,2027-06-22T22:00:00+00:00,7.52,89.19
Tbilisi,42.135,45.4679,2027-06-22T23:00:00+00:00,10.57,40.1
Batumi,41.8614,42.0378,2027-06-23T00:00:00+00:00,12.1,67.46
Batumi,41.1681,42.5312,2027-06-23T01:00:00+00:00,24.57,42.06
Kutaisi,41.7457,43.1036,2027-06-23T02:00:00+00:00,25.43,45.77
Kutaisi,42.9845,45.5807,2027-06-23T03:00:00+00:00,10.26,36.29
Tbilisi,42.0682,44.0868,2027-06-23T04:00:00+00:00,18.16,81.42
Batumi,41.4797,44.3689,2027-06-23T05:00:00+00:00,-3.15,33.89
Kutaisi,41.3113,45.1235,2027-06-23T06:00:00+00:00,4.63,35.54
Batumi,41.2073,43.85,2027-06-23T07:00:00+00:00,-4.84,30.16
Tbilisi,42.2212,44.5685,2027-06-23T08:00:00+00:00,1.14,21.13
Tbilisi,41.0485,42.5517,2027-06-23T09:00:00+00:00,25.99,58.24
Telavi,42.8578,43.1437,2027-06-23T10:00:00+00:00,7.13,22.81
Telavi,42.3046,42.9435,2027-06-23T11:00:00+00:00,24.53,52.49
Telavi,42.4674,44.0299,2027-06-23T12:00:00+00:00,33.09,34.18
Tbilisi,41.7138,45.8549,2027-06-23T13:00:00+00:00,14.42,57.09
Batumi,41.4025,45.4146,2027-06-23T14:00:00+00:00,-3.27,52.23
Tbilisi,42.2174,45.9659,2027-06-23T15:00:00+00:00,16.68,40.62
Telavi,41.1008,44.4371,2027-06-23T16:00:00+00:00,9.48,56.65
Telavi,41.2772,41.0159,2027-06-23T17:00:00+00:00,15.28,63.77
Telavi,42.679,43.0188,2027-06-23T18:00:00+00:00,16.1,88.96
Batumi,42.011,44.2509,2027-06-23T19:00:00+00:00,30.17,58.11
Telavi,41.0225,42.892,2027-06-23T20:00:00+00:00,30.37,47.93
Tbilisi,42.7505,41.7981,2027-06-23T21:00:00+00:00,18.52,41.81
Batumi,41.739,43.7215,2027-06-23T22:00:00+00:00,5.65,42.58
Tbilisi,41.8446,44.8812,2027-06-23T23:00:00+00:00,22.1,61.77
Batumi,42.2626,41.5043,2027-06-24T00:00:00+00:00,19.45,75.03
Telavi,41.0168,41.6166,2027-06-24T01:00:00+00:00,17.3,57.18
Kutaisi,42.1175,41.0219,2027-06-24T02:00:00+00:00,16.84,79.52
Kutaisi,41.5148,43.6535,2027-06-24T03:00:00+00:00,13.24,60.15
Kutaisi,42.7948,43.6699,2027-06-24T04:00:00+00:00,2.7,49.15
Kutaisi,42.0784,45.5897,2027-06-24T05:00:00+00:00,13.31,71.54
Batumi,41.7738,41.914,2027-06-24T06:00:00+00:00,3.66,66.9
Tbilisi,41.8447,43.1125,2027-06-24T07:00:00+00:00,24.09,40.84
Kutaisi,42.8438,44.0292,2027-06-24T08:00:00+00:00,18.12,64.48
Kutaisi,41.4451,41.1215,2027-06-24T09:00:00+00:00,14.95,58.9
Batumi,41.8903,41.8649,2027-06-24T10:00:00+00:00,34.03,74.32
Batumi,41.8776,41.6336,2027-06-24T11:00:00+00:00,24.4,81.21
Telavi,41.0462,45.9648,2027-06-24T12:00:00+00:00,-1.79,75.06
Kutaisi,41.9732,45.7523,2027-06-24T13:00:00+00:00,-1.06,64.22
Telavi,41.4006,41.3891,2027-06-24T14:00:00+00:00,27.74,88.12
Tbilisi,42.6815,44.3433,2027-06-24T15:00:00+00:00,10.51,29.63
Telavi,42.1884,42.3777,2027-06-24T16:00:00+00:00,23.9,37.24
Tbilisi,41.9936,43.7231,2027-06-24T17:00:00+00:00,12.98,70.57
Tbilisi,41.7037,45.3201,2027-06-24T18:00:00+00:00,14.1,50.43
Tbilisi,42.0558,45.1246,2027-06-24T19:00:00+00:00,31.86,50.84
Kutaisi,42.43,43.0049,2027-06-24T20:00:00+00:00,30.88,73.48
Kutaisi,41.8844,42.4715,2027-06-24T21:00:00+00:00,33.82,29.72
Telavi,42.022,42.5831,2027-06-24T22:00:00+00:00,12.1,64.18
Kutaisi,42.8059,44.3199,2027-06-24T23:00:00+00:00,7.03,38.41
Telavi,41.8038,41.8726,2027-06-25T00:00:00+00:00,2.15,62.5
Telavi,41.324,45.9134,2027-06-25T01:00:00+00:00,11.8,63.11
Tbilisi,41.8669,41.1174,2027-06-25T02:00:00+00:00,7.58,74.15
Tbilisi,41.4553,41.8182,2027-06-25T03:00:00+00:00,23.69,84.95
Telavi,42.3418,43.6281,2027-06-25T04:00:00+00:00,34.56,63.13
Batumi,42.6686,44.332,2027-06-25T05:00:00+00:00,19.23,47.32
Batumi,41.7163,45.4059,2027-06-25T06:00:00+00:00,11.93,55.07
Telavi,41.3734,43.0614,2027-06-25T07:00:00+00:00,12.23,26.08
Batumi,41.7208,42.8646,2027-06-25T08:00:00+00:00,5.75,58.82
Kutaisi,41.4015,44.2591,2027-06-25T09:00:00+00:00,-1.83,41.38
Batumi,41.8208,43.4052,2027-06-25T10:00:00+00:00,20.08,20.28
Telavi,41.0629,44.6487,2027-06-25T11:00:00+00:00,0.95,49.96
Kutaisi,42.7107,44.1835,2027-06-25T12:00:00+00:00,-3.54,75.96
Tbilisi,41.5695,44.9159,2027-06-25T13:00:00+00:00,17.66,80.0
Tbilisi,41.0939,41.5319,2027-06-25T14:00:00+00:00,10.69,78.42
Kutaisi,41.6178,45.7138,2027-06-25T15:00:00+00:00,32.42,37.4
Tbilisi,41.1922,45.4254,2027-06-25T16:00:00+00:00,29.77,79.79
Batumi,42.309,45.3459,2027-06-25T17:00:00+00:00,24.09,80.35
Batumi,42.6088,41.0212,2027-06-25T18:00:00+00:00,20.87,32.66
Batumi,41.6797,44.3739,2027-06-25T19:00:00+00:00,17.82,85.38
Telavi,42.373,45.1227,2027-06-25T20:00:00+00:00,-2.74,74.16
Batumi,41.3157,43.0583,2027-06-25T21:00:00+00:00,10.87,77.47
Telavi,42.1391,41.5299,2027-06-25T22:00:00+00:00,24.98,24.14
Telavi,42.502,41.3286,2027-06-25T23:00:00+00:00,-0.28,54.63
Batumi,42.3379,42.2641,2027-06-26T00:00:00+00:00,20.57,45.03
Tbilisi,41.8143,41.8807,2027-06-26T01:00:00+00:00,34.15,89.58
Kutaisi,41.4904,45.1602,2027-06-26T02:00:00+00:00,20.85,73.4
Telavi,41.6769,45.5881,2027-06-26T03:00:00+00:00,21.95,84.02
Tbilisi,42.6947,45.8658,2027-06-26T04:00:00+00:00,6.38,82.21
Kutaisi,41.1591,45.9798,2027-06-26T05:00:00+00:00,-4.41,55.58
Kutaisi,41.3845,45.1924,2027-06-26T06:00:00+00:00,31.13,58.46
Telavi,41.6867,43.9975,2027-06-26T07:00:00+00:00,31.01,54.55
Kutaisi,42.1276,44.6939,2027-06-26T08:00:00+00:00,-2.63,70.65
Kutaisi,42.7632,41.8183,2027-06-26T09:00:00+00:00,26.57,57.06
Batumi,42.5254,41.2487,2027-06-26T10:00:00+00:00,29.49,47.96
Kutaisi,42.4571,41.1024,2027-06-26T11:00:00+00:00,21.35,63.9
Batumi,42.2062,43.475,2027-06-26T12:00:00+00:00,23.2,40.64
Kutaisi,41.4545,44.8785,2027-06-26T13:00:00+00:00,34.01,61.52
Kutaisi,41.6901,43.2827,2027-06-26T14:00:00+00:00,12.14,84.33
Telavi,42.3865,44.6573,2027-06-26T15:00:00+00:00,30.13,23.77
Telavi,42.8862,41.6474,2027-06-26T16:00:00+00:00,20.45,73.52
Kutaisi,42.827,43.4041,2027-06-26T17:00:00+00:00,26.48,75.24
Batumi,42.323,42.4791,2027-06-26T18:00:00+00:00,17.52,20.71
Telavi,42.2556,44.9612,2027-06-26T19:00:00+00:00,29.81,21.52
Telavi,42.1181,42.4578,2027-06-26T20:00:00+00:00,1.95,55.55
Batumi,41.1321,44.1803,2027-06-26T21:00:00+00:00,0.25,29.01
Batumi,41.8473,43.5296,2027-06-26T22:00:00+00:00,33.42,52.89
Tbilisi,42.935,45.3332,2027-06-26T23:00:00+00:00,2.2,56.1
Tbilisi,41.0035,44.2163,2027-06-27T00:00:00+00:00,13.78,60.11
Tbilisi,41.7233,45.2431,2027-06-27T01:00:00+00:00,16.15,38.27
Kutaisi,42.3571,42.7537,2027-06-27T02:00:00+00:00,10.16,87.29
Batumi,42.9878,42.1148,2027-06-27T03:00:00+00:00,3.18,38.57
Tbilisi,42.4334,43.337,2027-06-27T04:00:00+00:00,-3.93,74.05
Telavi,42.7066,42.0823,2027-06-27T05:00:00+00:00,32.6,36.75
Kutaisi,42.2207,42.4623,2027-06-27T06:00:00+00:00,7.91,51.49
Kutaisi,42.7138,44.0969,2027-06-27T07:00:00+00:00,24.7,34.65
Tbilisi,41.3121,41.8177,2027-06-27T08:00:00+00:00,20.49,75.59
Batumi,41.7869,44.1869,2027-06-27T09:00:00+00:00,-1.21,66.2
Tbilisi,41.6387,42.3129,2027-06-27T10:00:00+00:00,14.83,58.75
Batumi,42.5344,44.1782,2027-06-27T11:00:00+00:00,13.23,54.13
Kutaisi,42.7115,43.2197,2027-06-27T12:00:00+00:00,19.87,86.29
Tbilisi,42.2769,45.6632,2027-06-27T13:00:00+00:00,10.39,35.21
Telavi,41.8093,45.6584,2027-06-27T14:00:00+00:00,23.55,81.15
Batumi,41.26,42.6736,2027-06-27T15:00:00+00:00,1.12,87.04
Telavi,42.2127,41.2629,2027-06-27T16:00:00+00:00,24.55,22.81
Batumi,41.8819,45.623,2027-06-27T17:00:00+00:00,14.95,66.45
Batumi,42.4007,44.2588,2027-06-27T18:00:00+00:00,19.81,63.52
Batumi,41.7776,45.0277,2027-06-27T19:00:00+00:00,27.43,41.04
Kutaisi,41.5354,45.3318,2027-06-27T20:00:00+00:00,27.26,58.17
Batumi,42.9636,45.5724,2027-06-27T21:00:00+00:00,13.09,70.28
Batumi,42.0546,42.9989,2027-06-27T22:00:00+00:00,0.87,62.33
Tbilisi,41.8388,45.5897,2027-06-27T23:00:00+00:00,-0.81,62.23
Kutaisi,41.3319,45.6426,2027-06-28T00:00:00+00:00,12.85,76.07
Telavi,42.9155,42.8056,2027-06-28T01:00:00+00:00,8.26,35.67
Batumi,41.1414,44.238,2027-06-28T02:00:00+00:00,17.97,74.18
Tbilisi,42.586,42.0658,2027-06-28T03:00:00+00:00,6.95,54.66
Telavi,42.7597,44.0813,2027-06-28T04:00:00+00:00,11.92,26.63
Telavi,41.7589,44.1522,2027-06-28T05:00:00+00:00,0.7,76.18
Tbilisi,42.5718,41.8576,2027-06-28T06:00:00+00:00,16.13,41.54
Kutaisi,42.7756,45.1084,2027-06-28T07:00:00+00:00,21.81,72.87
Telavi,41.1128,41.025,2027-06-28T08:00:00+00:00,-0.18,28.77
Kutaisi,41.4546,45.4874,2027-06-28T09:00:00+00:00,-2.86,65.48
Telavi,41.3866,44.0703,2027-06-28T10:00:00+00:00,-4.89,83.02
Telavi,42.6694,42.9154,2027-06-28T11:00:00+00:00,18.92,31.94
Telavi,42.2674,45.5343,2027-06-28T12:00:00+00:00,22.35,69.62
Telavi,41.574,45.2127,2027-06-28T13:00:00+00:00,10.39,33.11
Telavi,42.8217,44.3816,2027-06-28T14:00:00+00:00,14.03,33.61
Tbilisi,42.4937,42.7396,2027-06-28T15:00:00+00:00,21.73,73.18
Batumi,42.0781,41.67,2027-06-28T16:00:00+00:00,21.25,51.11
Telavi,42.2052,44.6645,2027-06-28T17:00:00+00:00,7.42,65.57
Kutaisi,42.3083,42.3383,2027-06-28T18:00:00+00:00,26.32,28.05
Telavi,42.3195,42.5779,2027-06-28T19:00:00+00:00,22.14,87.98
Telavi,41.3516,42.3135,2027-06-28T20:00:00+00:00,3.1,39.46
Batumi,42.5338,43.2338,2027-06-28T21:00:00+00:00,21.59,79.07
Telavi,42.7074,42.1426,2027-06-28T22:00:00+00:00,20.45,56.96
Tbilisi,42.2941,41.294,2027-06-28T23:00:00+00:00,21.96,82.7
Batumi,41.6991,44.2316,2027-06-29T00:00:00+00:00,-0.26,22.14
Batumi,41.1793,43.6563,2027-06-29T01:00:00+00:00,13.12,89.81
Telavi,41.7103,41.5271,2027-06-29T02:00:00+00:00,6.11,71.93
Telavi,41.8593,45.5591,2027-06-29T03:00:00+00:00,19.77,76.42
Telavi,42.3726,44.981,2027-06-29T04:00:00+00:00,33.75,70.39
Tbilisi,42.4328,42.173,2027-06-29T05:00:00+00:00,34.79,73.81
Tbilisi,42.9745,42.9611,2027-06-29T06:00:00+00:00,9.88,51.75
Kutaisi,41.9229,43.0963,2027-06-29T07:00:00+00:00,20.7,73.88
Telavi,41.7255,43.2899,2027-06-29T08:00:00+00:00,2.7,29.75
Telavi,41.9594,42.5043,2027-06-29T09:00:00+00:00,25.58,43.63
Telavi,42.0393,44.0715,2027-06-29T10:00:00+00:00,26.69,76.12
Batumi,41.4826,41.2726,2027-06-29T11:00:00+00:00,26.34,82.38
Telavi,42.5215,41.9291,2027-06-29T12:00:00+00:00,7.42,53.97
Tbilisi,42.7276,45.1893,2027-06-29T13:00:00+00:00,28.51,86.55
Kutaisi,41.4406,45.1873,2027-06-29T14:00:00+00:00,13.51,78.55
Tbilisi,41.644,44.8801,2027-06-29T15:00:00+00:00,29.95,31.54
Tbilisi,42.9019,44.5467,2027-06-29T16:00:00+00:00,-2.19,82.37
Telavi,41.2979,42.012,2027-06-29T17:00:00+00:00,32.38,76.22
Telavi,41.2229,45.3383,2027-06-29T18:00:00+00:00,14.16,80.1
Tbilisi,41.8637,41.6088,2027-06-29T19:00:00+00:00,19.16,35.42
Telavi,41.1154,43.8809,2027-06-29T20:00:00+00:00,5.77,28.37
Telavi,41.8861,43.1537,2027-06-29T21:00:00+00:00,3.11,61.61
Kutaisi,41.8248,41.1614,2027-06-29T22:00:00+00:00,32.2,47.11
Tbilisi,42.099,42.3557,2027-06-29T23:00:00+00:00,11.81,24.85
Batumi,41.2991,45.3141,2027-06-30T00:00:00+00:00,15.45,21.29
Telavi,42.0821,42.5549,2027-06-30T01:00:00+00:00,13.76,79.47
Batumi,41.5119,42.084,2027-06-30T02:00:00+00:00,8.93,48.23
Telavi,42.0758,43.154,2027-06-30T03:00:00+00:00,2.08,89.06
Batumi,42.8776,42.1717,2027-06-30T04:00:00+00:00,29.91,86.15
Telavi,41.1296,42.6223,2027-06-30T05:00:00+00:00,14.53,43.31
Kutaisi,41.0319,45.0621,2027-06-30T06:00:00+00:00,2.78,73.28
Batumi,41.7693,45.2895,2027-06-30T07:00:00+00:00,24.07,26.15
Kutaisi,41.7637,44.8236,2027-06-30T08:00:00+00:00,15.88,24.63
Tbilisi,42.0714,45.5315,2027-06-30T09:00:00+00:00,2.3,40.56
Telavi,41.6172,44.0456,2027-06-30T10:00:00+00:00,28.19,75.71
